Date,Time,DataID,Temp(C),Pressure(mmHg),DO(%),DO(mg/L),SPC(uS/cm),SAL(ppt),pH,NO3-N(mg/L)
23/06/29,18:00:20,specialfjord,5.3,757.6,104.4,11.58,32576,20,8.32,
23/06/29,18:00:50,specialfjord,5.2,757.6,104.8,11.68,31792,19.5,8.33,
23/06/29,18:01:20,specialfjord,5.2,757.6,104.9,11.71,31506,19.3,8.32,
23/06/29,18:01:50,specialfjord,5.3,757.6,104.8,11.65,31941,19.6,8.35,
23/06/29,18:02:20,specialfjord,5.4,757.7,104.5,11.55,32535,20,8.29,
23/06/29,18:02:50,specialfjord,5.5,757.8,103.4,11.41,32589,20.1,8.31,
23/06/29,18:03:20,specialfjord,5.5,757.8,102.3,11.29,32592,20.1,8.31,
23/06/29,18:03:50,specialfjord,5.5,757.8,101.6,11.21,32597,20.1,8.31,
23/06/29,18:04:20,specialfjord,5.5,757.6,101,11.14,32601,20.1,8.32,
23/06/29,18:04:50,specialfjord,5.5,757.7,100.7,11.11,32509,20,8.32,
23/06/29,18:05:20,specialfjord,5.6,757.7,105.3,11.65,31476,19.3,8.32,
23/06/29,18:05:50,specialfjord,5.7,757.5,105.4,11.63,31788,19.5,8.32,
23/06/29,18:06:20,specialfjord,5.6,757.6,105.1,11.6,31678,19.5,8.32,
23/06/29,18:06:50,specialfjord,5.6,757.6,105.4,11.68,31109,19.1,8.33,
23/06/29,18:07:20,specialfjord,5.5,757.7,105.5,11.72,30792,18.9,8.33,
23/06/29,18:07:50,specialfjord,5.6,757.6,105.9,11.77,30537,18.7,8.33,
23/06/29,18:08:20,specialfjord,5.6,757.7,106.2,11.79,30675,18.8,8.32,
23/06/29,18:08:50,specialfjord,5.5,757.8,106.5,11.86,30325,18.6,8.34,
23/06/29,18:09:20,specialfjord,5.4,757.7,106.5,11.91,29946,18.3,8.33,
23/06/29,18:09:50,specialfjord,5.4,757.7,106.2,11.92,29183,17.8,8.34,
23/06/29,18:10:20,specialfjord,5.4,757.8,106.2,11.96,28639,17.4,8.34,
23/06/29,18:10:50,specialfjord,5.4,757.8,106.1,11.94,28606,17.4,8.34,
23/06/29,18:11:20,specialfjord,5.4,757.8,106,11.92,28601,17.4,8.34,
23/06/29,18:11:50,specialfjord,5.5,757.8,105.9,11.91,28512,17.3,8.34,
23/06/29,18:12:20,specialfjord,5.5,757.8,105.8,11.89,28153,17.1,8.34,
23/06/29,18:12:50,specialfjord,5.7,757.9,105.4,11.84,27140,16.5,8.34,
23/06/29,18:13:20,specialfjord,5.8,757.8,105.2,11.82,26876,16.3,8.33,
23/06/29,18:13:50,specialfjord,5.7,757.9,105.3,11.83,27336,16.6,8.33,
23/06/29,18:14:20,specialfjord,5.7,757.8,105.6,11.85,27802,16.9,8.33,
23/06/29,18:14:50,specialfjord,5.6,757.9,105.7,11.86,28135,17.1,8.33,
23/06/29,18:15:20,specialfjord,5.5,757.9,105.9,11.91,28266,17.2,8.33,
23/06/29,18:15:50,specialfjord,5.3,757.9,106,11.99,28225,17.1,8.34,
23/06/29,18:16:20,specialfjord,5.2,757.9,106.3,12.03,28282,17.2,8.34,
23/06/29,18:16:50,specialfjord,5.2,757.9,106,12.01,28332,17.2,8.34,
23/06/29,18:17:20,specialfjord,5.2,758,106.2,12.03,28306,17.2,8.34,
23/06/29,18:17:50,specialfjord,5.2,758,106.2,12.03,28336,17.2,8.34,
23/06/29,18:18:20,specialfjord,5.2,758,106.1,12.02,28442,17.3,8.34,
23/06/29,18:18:50,specialfjord,5.3,758,105.9,11.98,28167,17.1,8.34,
23/06/29,18:19:20,specialfjord,5.4,758,105.7,11.98,27293,16.5,8.34,
23/06/29,18:19:50,specialfjord,5.4,757.9,105.5,11.95,26968,16.3,8.33,
23/06/29,18:20:20,specialfjord,5.4,757.9,105.6,11.95,27393,16.6,8.33,
23/06/29,18:20:50,specialfjord,5.5,757.9,105.6,11.88,28118,17.1,8.33,
23/06/29,18:21:20,specialfjord,5.5,757.9,105.8,11.9,28506,17.3,8.33,
23/06/29,18:21:50,specialfjord,5.4,757.9,105.9,11.92,28815,17.5,8.34,
23/06/29,18:22:20,specialfjord,5.4,757.9,106,11.98,28067,17,8.35,
23/06/29,18:22:50,specialfjord,5.5,757.8,105.6,11.98,26106,15.8,8.35,
23/06/29,18:23:20,specialfjord,5.7,757.8,105.3,11.94,25294,15.2,8.34,
23/06/29,18:23:50,specialfjord,5.8,757.8,104.8,11.87,24811,14.9,8.33,
23/06/29,18:24:20,specialfjord,6,757.9,104.5,11.8,24412,14.7,8.33,
23/06/29,18:24:50,specialfjord,6.2,758,104.2,11.74,23849,14.3,8.32,
23/06/29,18:25:20,specialfjord,6.3,757.9,103.9,11.7,23390,14,8.32,
23/06/29,18:25:50,specialfjord,6.1,757.9,104.2,11.79,23149,13.9,8.32,
23/06/29,18:26:20,specialfjord,5.9,757.9,104.3,11.89,22816,13.6,8.32,
23/06/29,18:26:50,specialfjord,5.7,758,104.6,12.04,21691,12.9,8.33,
23/06/29,18:27:20,specialfjord,5.4,758,104.8,12.08,22851,13.6,8.31,
23/06/29,18:27:50,specialfjord,5.4,758,105.2,11.96,26608,16.1,8.3,
23/06/29,18:28:20,specialfjord,5.4,758,105.1,11.89,27652,16.8,8.32,
23/06/29,18:28:50,specialfjord,5.2,758,105,11.99,26817,16.2,8.33,
23/06/29,18:29:20,specialfjord,5,757.9,105.1,12.04,26740,16.2,8.33,
23/06/29,18:29:50,specialfjord,5,758,105.2,12.07,26689,16.1,8.33,
23/06/29,18:30:20,specialfjord,5,758.1,105.2,12.05,26830,16.2,8.33,
23/06/29,18:30:50,specialfjord,5.1,758,105,11.98,27246,16.5,8.33,
23/06/29,18:31:20,specialfjord,5.1,758,104.9,11.98,26981,16.3,8.33,
23/06/29,18:31:50,specialfjord,5.2,758,105,11.97,27050,16.4,8.33,
23/06/29,18:32:20,specialfjord,5.3,758,104.9,11.89,27480,16.7,8.33,
23/06/29,18:32:50,specialfjord,5.3,757.9,104.7,11.9,26662,16.1,8.34,
23/06/29,18:33:20,specialfjord,5.3,758,104.8,12.03,25036,15,8.34,
23/06/29,18:33:50,specialfjord,5.3,758,104.8,12.1,23550,14.1,8.35,
23/06/29,18:34:20,specialfjord,5.4,758.1,104.4,12.06,22650,13.5,8.33,
23/06/29,18:34:50,specialfjord,5.5,758,104.3,11.97,23771,14.2,8.32,
23/06/29,18:35:20,specialfjord,5.5,758.1,104.3,11.91,24519,14.7,8.32,
23/06/29,18:35:50,specialfjord,5.6,758,104.8,11.94,24879,15,8.33,
23/06/29,18:36:20,specialfjord,5.5,757.9,104.5,11.98,23649,14.2,8.34,
23/06/29,18:36:50,specialfjord,5.5,758,104.5,12.09,21673,12.9,8.35,
23/06/29,18:37:20,specialfjord,5.6,758.1,104.4,12.11,20489,12.1,8.34,
23/06/29,18:37:50,specialfjord,5.6,758.1,104.2,12.11,20063,11.9,8.33,
23/06/29,18:38:20,specialfjord,5.5,758.1,104.3,12.14,20045,11.8,8.32,
23/06/29,18:38:50,specialfjord,5.5,758.2,104.3,12.13,20291,12,8.31,
23/06/29,18:39:20,specialfjord,5.5,758.2,104.2,11.99,22833,13.6,8.3,
23/06/29,18:39:50,specialfjord,5.4,758.2,104.5,11.9,25953,15.7,8.3,
23/06/29,18:40:20,specialfjord,5.4,758.3,104.9,11.87,27489,16.7,8.31,
23/06/29,18:40:50,specialfjord,5.4,758.3,105.4,11.88,28186,17.1,8.32,
23/06/29,18:41:20,specialfjord,5.4,758.3,105.3,11.95,27057,16.4,8.33,
23/06/29,18:41:50,specialfjord,5.3,758.2,105.3,11.99,26314,15.9,8.33,
23/06/29,18:42:20,specialfjord,5.4,758.2,105.2,12.01,25702,15.5,8.33,
23/06/29,18:42:50,specialfjord,5.3,758.3,105.1,12.04,25002,15,8.34,
23/06/29,18:43:20,specialfjord,5.3,758.2,105.1,12.1,24143,14.5,8.34,
23/06/29,18:43:50,specialfjord,5.2,758.2,105.1,12.14,23749,14.2,8.34,
23/06/29,18:44:20,specialfjord,5.1,758.2,105.1,12.16,24012,14.4,8.33,
23/06/29,18:44:50,specialfjord,5,758.3,105.3,12.15,25107,15.1,8.33,
23/06/29,18:45:20,specialfjord,5,758.3,105.3,12.12,25977,15.6,8.33,
23/06/29,18:45:50,specialfjord,5,758.3,105.3,12.15,25429,15.3,8.34,
23/06/29,18:46:20,specialfjord,5,758.4,105,12.22,23358,13.9,8.34,
23/06/29,18:46:50,specialfjord,5,758.3,105,12.15,24490,14.7,8.33,
23/06/29,18:47:20,specialfjord,5,758.3,105,12.15,24399,14.6,8.34,
23/06/29,18:47:50,specialfjord,5.1,758.3,105.1,12.09,25546,15.4,8.34,
23/06/29,18:48:20,specialfjord,5.1,758.4,105.1,12.13,24740,14.8,8.35,
23/06/29,18:48:50,specialfjord,5.1,758.3,104.7,12.24,21834,13,8.35,
23/06/29,18:49:20,specialfjord,5.1,758.4,104.8,12.31,20673,12.2,8.34,
23/06/29,18:49:50,specialfjord,5,758.4,104.6,12.33,20239,11.9,8.33,
23/06/29,18:50:20,specialfjord,4.9,758.4,104.6,12.36,20168,11.9,8.33,
23/06/29,18:50:50,specialfjord,4.8,758.4,104.6,12.38,20447,12.1,8.33,
23/06/29,18:51:20,specialfjord,4.8,758.4,104.6,12.4,20356,12,8.33,
23/06/29,18:51:50,specialfjord,4.7,758.4,104.7,12.43,20421,12,8.32,
23/06/29,18:52:20,specialfjord,4.6,758.4,104.4,12.41,20521,12.1,8.32,
23/06/29,18:52:50,specialfjord,4.6,758.4,104.1,12.38,20698,12.2,8.32,
23/06/29,18:53:20,specialfjord,4.4,758.4,103.9,12.39,21025,12.4,8.32,
23/06/29,18:53:50,specialfjord,4.4,758.5,103.7,12.38,21219,12.5,8.33,
23/06/29,18:54:20,specialfjord,4.6,758.5,103.2,12.14,23329,13.9,8.31,
23/06/29,18:54:50,specialfjord,4.9,758.5,102.6,11.88,25038,15,8.3,
23/06/29,18:55:20,specialfjord,5.1,758.6,102.8,11.76,26613,16.1,8.3,
23/06/29,18:55:50,specialfjord,5.2,758.5,103.3,11.76,27077,16.4,8.31,
23/06/29,18:56:20,specialfjord,5.3,758.6,103.6,11.76,27153,16.4,8.31,
23/06/29,18:56:50,specialfjord,5.4,758.4,103.7,11.74,27422,16.6,8.31,
23/06/29,18:57:20,specialfjord,5.4,758.5,103.7,11.74,27363,16.6,8.32,
23/06/29,18:57:50,specialfjord,5.3,758.4,104.1,11.88,25955,15.7,8.26,
23/06/29,19:14:00,specialfjord,5.5,758.6,104.1,11.8,26755,16.2,8.34,
23/06/29,19:14:30,specialfjord,5.5,758.6,104.2,11.79,27084,16.4,8.35,
23/06/29,19:15:00,specialfjord,5.4,758.6,103.8,11.76,27066,16.4,8.35,
23/06/29,19:15:30,specialfjord,5.3,758.6,104,11.84,26386,15.9,8.36,
23/06/29,19:16:00,specialfjord,5.1,758.5,104.1,11.97,25503,15.3,8.36,
23/06/29,19:16:30,specialfjord,5,758.6,103.4,11.92,25490,15.3,8.35,
23/06/29,19:17:00,specialfjord,4.9,758.6,103.9,12,25728,15.5,8.35,
23/06/29,19:17:30,specialfjord,4.9,758.6,104,11.98,26067,15.7,8.35,
23/06/29,19:18:00,specialfjord,5.1,758.7,103.3,11.84,26542,16,8.35,
23/06/29,19:18:30,specialfjord,5.1,758.6,103,11.79,26714,16.1,8.35,
23/06/29,19:19:00,specialfjord,5,758.7,103.4,11.89,26226,15.8,8.36,
23/06/29,19:19:30,specialfjord,4.9,758.6,103.5,11.97,25107,15.1,8.36,
23/06/29,19:20:00,specialfjord,4.9,758.5,103.4,12.05,23665,14.1,8.36,
23/06/29,19:20:30,specialfjord,4.8,758.7,103.1,12.09,22473,13.4,8.36,
23/06/29,19:21:00,specialfjord,4.9,758.5,102.4,12.04,21650,12.8,8.36,
23/06/29,19:21:30,specialfjord,4.9,758.5,102.6,12.07,21413,12.7,8.35,
23/06/29,19:22:00,specialfjord,5,758.5,102.3,12.01,21499,12.7,8.34,
23/06/29,19:22:30,specialfjord,5.1,758.6,101.7,11.89,21735,12.9,8.34,
23/06/29,19:23:00,specialfjord,5.3,758.7,101.7,11.79,22578,13.5,8.33,
23/06/29,19:23:30,specialfjord,5.4,758.6,101.6,11.65,24133,14.5,8.33,
23/06/29,19:24:00,specialfjord,5.6,758.6,102,11.6,25368,15.3,8.33,
23/06/29,19:24:30,specialfjord,5.6,758.6,101.9,11.53,25924,15.7,8.33,
23/06/29,19:25:00,specialfjord,5.7,758.5,102.7,11.57,26552,16.1,8.33,
23/06/29,19:25:30,specialfjord,5.8,758.6,102.6,11.51,27293,16.6,8.33,
23/06/29,19:26:00,specialfjord,5.8,758.5,102.8,11.52,27558,16.7,8.33,
23/06/29,19:26:30,specialfjord,5.7,758.6,102.7,11.53,27373,16.6,8.34,
23/06/29,19:27:00,specialfjord,5.7,758.6,103.1,11.59,27040,16.4,8.34,
23/06/29,19:27:30,specialfjord,5.7,758.7,103,11.6,26780,16.2,8.34,
23/06/29,19:28:00,specialfjord,5.6,758.7,103,11.69,25532,15.4,8.35,
23/06/29,19:28:30,specialfjord,5.5,758.6,102.9,11.75,24489,14.7,8.35,
23/06/29,19:29:00,specialfjord,5.5,758.6,102.7,11.74,24341,14.6,8.34,
23/06/29,19:29:30,specialfjord,5.5,758.6,102.6,11.74,24253,14.6,8.34,
23/06/29,19:30:00,specialfjord,5.5,758.5,102.7,11.77,23973,14.4,8.34,
23/06/29,19:30:30,specialfjord,5.4,758.6,102.3,11.74,23832,14.3,8.34,
23/06/29,19:31:00,specialfjord,5.5,758.6,102.5,11.73,24083,14.4,8.33,
23/06/29,19:31:30,specialfjord,5.6,758.6,102,11.64,24632,14.8,8.33,
23/06/29,19:32:00,specialfjord,5.5,758.6,102.4,11.7,24452,14.7,8.34,
23/06/29,19:32:30,specialfjord,5.6,758.6,102.4,11.68,24764,14.9,8.33,
23/06/29,19:33:00,specialfjord,5.7,758.6,102.4,11.57,26338,15.9,8.33,
23/06/29,19:33:30,specialfjord,5.6,758.6,102.4,11.6,25644,15.5,8.34,
23/06/29,19:34:00,specialfjord,5.6,758.6,101.6,11.56,24824,14.9,8.33,
23/06/29,19:34:30,specialfjord,5.7,758.7,99,11.27,24726,14.9,8.33,
23/06/29,19:35:00,specialfjord,5.7,758.7,97.7,11.12,24686,14.8,8.33,
23/06/29,19:35:30,specialfjord,5.9,758.8,101.9,11.51,25042,15.1,8.51,
23/06/29,19:36:00,specialfjord,5.8,758.7,105.8,12.02,23855,14.3,8.21,
23/06/29,19:36:30,specialfjord,5.9,758.7,101.7,11.51,24652,14.8,8.28,
23/06/29,19:37:00,specialfjord,5.9,758.8,100.8,11.44,24034,14.4,8.3,
23/06/29,19:37:30,specialfjord,5.9,758.8,99.9,11.25,25547,15.4,8.31,
23/06/29,19:38:00,specialfjord,6,758.7,99.7,11.23,24856,15,8.32,
23/06/29,19:38:30,specialfjord,6,758.6,99.5,11.18,25418,15.3,8.31,
23/06/29,19:39:00,specialfjord,6,758.7,99.8,11.18,26272,15.9,8.32,
23/06/29,19:39:30,specialfjord,5.9,758.7,99.9,11.33,24031,14.4,8.34,
23/06/29,19:40:00,specialfjord,5.7,758.6,100.3,11.49,22777,13.6,8.34,
23/06/29,19:40:30,specialfjord,5.6,758.7,100.1,11.49,23010,13.7,8.33,
23/06/29,19:41:00,specialfjord,5.5,758.7,99.7,11.47,23120,13.8,8.33,
23/06/29,19:41:30,specialfjord,5.5,758.7,100.3,11.54,23175,13.9,8.33,
23/06/29,19:42:00,specialfjord,5.5,758.7,100.4,11.56,23111,13.8,8.33,
23/06/29,19:42:30,specialfjord,5.5,758.7,100,11.52,22802,13.6,8.33,
23/06/29,19:43:00,specialfjord,5.5,758.6,99.9,11.52,22430,13.4,8.33,
23/06/29,19:43:30,specialfjord,5.5,758.6,99.8,11.51,22352,13.3,8.33,
23/06/29,19:44:00,specialfjord,5.5,758.7,99.6,11.51,22028,13.1,8.33,
23/06/29,19:44:30,specialfjord,5.4,758.6,99.5,11.52,21902,13,8.33,
23/06/29,19:45:00,specialfjord,5.4,758.6,99.2,11.49,21968,13.1,8.33,
23/06/29,19:45:30,specialfjord,5.4,758.6,99.5,11.54,21844,13,8.33,
23/06/29,19:46:00,specialfjord,5.4,758.7,98.4,11.43,21546,12.8,8.33,
23/06/29,19:46:30,specialfjord,5.4,758.6,99.6,11.58,21270,12.6,8.33,
23/06/29,19:47:00,specialfjord,5.4,758.6,99.7,11.58,21230,12.6,8.33,
23/06/29,19:47:30,specialfjord,5.3,758.5,99.7,11.61,21491,12.8,8.32,
23/06/29,19:48:00,specialfjord,5.2,758.6,99.3,11.58,21813,13,8.33,
23/06/29,19:48:30,specialfjord,4.9,758.6,100.7,11.81,21874,13,8.34,
23/06/29,19:49:00,specialfjord,5.2,758.6,99.7,11.54,23743,14.2,8.32,
23/06/29,19:49:30,specialfjord,5.3,758.6,99.4,11.44,24179,14.5,8.33,
23/06/29,19:50:00,specialfjord,5.1,758.7,100.3,11.65,23459,14,8.34,
23/06/29,19:50:30,specialfjord,5.3,758.8,98.7,11.36,24007,14.4,8.33,
23/06/29,19:51:00,specialfjord,4.9,758.7,100,11.69,22832,13.6,8.35,
23/06/29,19:51:30,specialfjord,4.8,758.6,100.3,11.77,22661,13.5,8.35,
23/06/29,19:52:00,specialfjord,4.8,758.6,99.8,11.69,22880,13.6,8.34,
23/06/29,19:52:30,specialfjord,5.2,758.7,99.2,11.43,24466,14.7,8.32,
23/06/29,19:53:00,specialfjord,5.4,758.7,98.9,11.32,24709,14.8,8.33,
23/06/29,19:53:30,specialfjord,5.5,758.8,98.3,11.22,25132,15.1,8.33,
23/06/29,19:54:00,specialfjord,5.8,758.7,97.9,11.02,26085,15.8,8.32,
23/06/29,19:54:30,specialfjord,6.2,758.7,97.6,10.84,26971,16.4,8.31,
23/06/29,19:55:00,specialfjord,6.5,758.8,97.8,10.78,27261,16.6,8.3,
23/06/29,19:55:30,specialfjord,6.3,758.8,98.8,10.98,26522,16.1,8.31,
23/06/29,19:56:00,specialfjord,6.6,758.9,97.2,10.63,28222,17.2,8.29,
23/06/29,19:56:30,specialfjord,7.2,758.9,96.8,10.35,30224,18.6,8.27,
23/06/29,19:57:00,specialfjord,7.7,758.8,95.9,10.08,31440,19.4,8.26,
23/06/29,19:57:30,specialfjord,8,758.8,94.4,9.83,31677,19.6,8.26,
23/06/29,19:58:00,specialfjord,8.3,758.8,94.9,9.77,32799,20.4,8.25,
23/06/29,19:58:30,specialfjord,8.4,758.8,95.2,9.75,33352,20.8,8.25,
23/06/29,19:59:00,specialfjord,8.4,758.8,96.1,9.83,33602,20.9,8.26,
23/06/29,19:59:30,specialfjord,8.4,758.8,96.7,9.92,33273,20.7,8.26,
23/06/29,20:00:00,specialfjord,8.4,758.8,96.6,9.93,32928,20.5,8.26,
23/06/29,20:00:30,specialfjord,8.3,758.8,96.3,9.95,32421,20.1,8.27,
23/06/29,20:01:00,specialfjord,8.3,759,96.1,9.93,32369,20.1,8.26,
23/06/29,20:01:30,specialfjord,8.4,758.9,95.5,9.8,32968,20.5,8.25,
23/06/29,20:02:00,specialfjord,8.6,759,95.1,9.7,33591,20.9,8.25,
23/06/29,20:02:30,specialfjord,8.6,759,93.9,9.55,34069,21.3,8.25,
23/06/29,20:03:00,specialfjord,8.7,758.9,94.4,9.58,34293,21.4,8.25,
23/06/29,20:03:30,specialfjord,8.6,758.9,94.7,9.63,33973,21.2,8.26,
23/06/29,20:04:00,specialfjord,8.6,758.8,95.2,9.69,33813,21.1,8.26,
23/06/29,20:04:30,specialfjord,8.6,758.8,95.2,9.71,33667,21,8.26,
23/06/29,20:05:00,specialfjord,8.5,758.7,95.5,9.75,33524,20.9,8.26,
23/06/29,20:05:30,specialfjord,8.4,758.8,96.2,9.85,33171,20.6,8.27,
23/06/29,20:06:00,specialfjord,8,758.8,98,10.2,32029,19.8,8.28,
23/06/29,20:06:30,specialfjord,7.9,758.9,97.9,10.24,31646,19.6,8.28,
23/06/29,20:07:00,specialfjord,7.9,758.8,96.3,10.03,32431,20.1,8.27,
23/06/29,20:07:30,specialfjord,7.8,758.8,96.5,10.08,32381,20.1,8.29,
23/06/29,20:08:00,specialfjord,7.6,758.8,96.8,10.2,31540,19.5,8.29,
23/06/29,20:08:30,specialfjord,7.6,758.8,97.1,10.22,31586,19.5,8.28,
23/06/29,20:09:00,specialfjord,7.7,758.9,96.4,10.08,32327,20,8.28,
23/06/29,20:09:30,specialfjord,7.4,758.8,97.3,10.34,30845,19,8.31,
23/06/29,20:10:00,specialfjord,7.3,758.9,96.2,10.28,30032,18.5,8.3,
23/06/29,20:10:30,specialfjord,7.6,758.9,96.5,10.21,30705,18.9,8.28,
23/06/29,20:11:00,specialfjord,7.7,758.9,96.4,10.11,31710,19.6,8.28,
23/06/29,20:11:30,specialfjord,7.8,758.8,96.1,10.04,32018,19.8,8.28,
23/06/29,20:12:00,specialfjord,7.9,758.8,96.8,10.09,32214,20,8.28,
23/06/29,20:12:30,specialfjord,7.8,758.8,96.6,10.08,32178,19.9,8.28,
23/06/29,20:13:00,specialfjord,7.9,758.8,97.2,10.13,32281,20,8.28,
23/06/29,20:13:30,specialfjord,8,758.8,96.3,10,32539,20.2,8.27,
23/06/29,20:14:00,specialfjord,8,758.8,96,9.96,32643,20.3,8.27,
23/06/29,20:14:30,specialfjord,8,758.7,96.8,10.03,32797,20.4,8.27,
23/06/29,20:15:00,specialfjord,8,758.9,97.4,10.1,32685,20.3,8.28,
23/06/29,20:15:30,specialfjord,7.9,758.7,97.2,10.12,32430,20.1,8.28,
23/06/29,20:16:00,specialfjord,7.3,758.7,98.6,10.49,30569,18.8,8.31,
23/06/29,20:16:30,specialfjord,6.7,758.7,99.7,10.92,27500,16.7,8.34,
23/06/29,20:17:00,specialfjord,6.4,758.7,99.4,11.02,26330,16,8.33,
23/06/29,20:17:30,specialfjord,6.2,758.7,99.8,11.16,25555,15.4,8.32,
23/06/29,20:18:00,specialfjord,6,758.9,99.8,11.24,25019,15.1,8.34,
23/06/29,20:18:30,specialfjord,6,758.9,99.3,11.18,25276,15.2,8.31,
23/06/29,20:19:00,specialfjord,6.6,758.9,97.1,10.65,28100,17.1,8.28,
23/06/29,20:19:30,specialfjord,7.1,758.9,97.2,10.44,30058,18.5,8.28,
23/06/29,20:20:00,specialfjord,7.3,758.8,96.5,10.27,30931,19.1,8.28,
23/06/29,20:20:30,specialfjord,7.4,758.9,96,10.16,31425,19.4,8.28,
23/06/29,20:21:00,specialfjord,7.6,759,95.8,10.07,31976,19.8,8.27,
23/06/29,20:21:30,specialfjord,7.8,759,96.1,10,32904,20.4,8.27,
23/06/29,20:22:00,specialfjord,7.9,759,96.9,10.04,33570,20.9,8.27,
23/06/29,20:22:30,specialfjord,7.9,758.9,99.3,10.35,32699,20.3,8.28,
23/06/29,20:23:00,specialfjord,7.5,759,100,10.55,31595,19.5,8.29,
23/06/29,20:23:30,specialfjord,7.5,758.9,99.7,10.51,31919,19.7,8.28,
23/06/29,20:24:00,specialfjord,7.5,759,99.1,10.44,31921,19.7,8.29,
23/06/29,20:24:30,specialfjord,7.3,759.1,98.2,10.39,31778,19.6,8.29,
23/06/29,20:25:00,specialfjord,7.7,759,97.9,10.24,32926,20.4,8.27,
23/06/29,20:25:30,specialfjord,8,758.9,96.9,10,34117,21.3,8.27,
23/06/29,20:26:00,specialfjord,8.1,758.9,96.2,9.9,34200,21.3,8.27,
23/06/29,20:26:30,specialfjord,8.1,758.9,96.9,9.98,34065,21.2,8.27,
23/06/29,20:27:00,specialfjord,8.1,759,97,9.98,34108,21.3,8.27,
23/06/29,20:27:30,specialfjord,8.1,759,96.7,9.95,34071,21.2,8.27,
23/06/29,20:28:00,specialfjord,8.2,759,96.9,9.95,34308,21.4,8.27,
23/06/29,20:28:30,specialfjord,8.2,759,96.8,9.91,34675,21.6,8.26,
23/06/29,20:29:00,specialfjord,8.2,759,97,9.91,35053,21.9,8.26,
23/06/29,20:29:30,specialfjord,8.3,759,96.8,9.87,35373,22.1,8.26,
23/06/29,20:30:00,specialfjord,8.3,759.1,96.8,9.85,35635,22.3,8.26,
23/06/29,20:30:30,specialfjord,8.3,759,97.4,9.9,35717,22.4,8.26,
23/06/29,20:31:00,specialfjord,8.4,759,97.3,9.88,35678,22.3,8.26,
23/06/29,20:31:30,specialfjord,8.4,759.1,97.5,9.9,35682,22.3,8.26,
23/06/29,20:32:00,specialfjord,8.4,759,97.6,9.9,35641,22.3,8.26,
23/06/29,20:32:30,specialfjord,8.4,759,96.9,9.83,35660,22.3,8.26,
23/06/29,20:33:00,specialfjord,8.4,759.1,97.4,9.88,35941,22.5,8.26,
23/06/29,20:33:30,specialfjord,8.3,759,97.8,9.92,36087,22.6,8.27,
23/06/29,20:34:00,specialfjord,8.3,759,97.3,9.91,35318,22.1,8.27,
23/06/29,20:34:30,specialfjord,8.3,759,97.4,9.93,34977,21.9,8.27,
23/06/29,20:35:00,specialfjord,8.3,759,96.7,9.9,34328,21.4,8.27,
23/06/29,20:35:30,specialfjord,8.2,759,96.3,9.88,34045,21.2,8.28,
23/06/29,20:36:00,specialfjord,8.2,759,96.5,9.93,33746,21,8.28,
23/06/29,20:36:30,specialfjord,8.1,759.1,97.7,10.06,33691,21,8.28,
23/06/29,20:37:00,specialfjord,7.6,759.1,98.4,10.36,31351,19.4,8.3,
23/06/29,20:37:30,specialfjord,6.9,759,99.6,10.72,30219,18.6,8.32,
23/06/29,20:38:00,specialfjord,7.4,758.9,96.9,10.21,32461,20.1,8.28,
23/06/29,20:38:30,specialfjord,7.9,759,96.5,9.97,34267,21.4,8.27,
23/06/29,20:39:00,specialfjord,8.1,759,96.6,9.86,35764,22.4,8.26,
23/06/29,20:39:30,specialfjord,8.2,759,96.1,9.78,35825,22.4,8.27,
23/06/29,20:40:00,specialfjord,8.2,759.1,96.5,9.84,35375,22.1,8.27,
23/06/29,20:40:30,specialfjord,8.3,759,97.5,9.92,35572,22.3,8.27,
23/06/29,20:41:00,specialfjord,8.3,759,97.3,9.9,35574,22.3,8.27,
23/06/29,20:41:30,specialfjord,8.3,759.1,97,9.91,34874,21.8,8.27,
23/06/29,20:42:00,specialfjord,8.2,759.1,97.2,9.96,34550,21.6,8.28,
23/06/29,20:42:30,specialfjord,8.2,759.1,96.8,9.92,34541,21.6,8.27,
23/06/29,20:43:00,specialfjord,8.2,759.1,97.3,9.96,34550,21.6,8.27,
23/06/29,20:43:30,specialfjord,8.2,759,97.6,10.03,34067,21.2,8.28,
23/06/29,20:44:00,specialfjord,7.9,759.1,97.8,10.14,33286,20.7,8.29,
23/06/29,20:44:30,specialfjord,7.2,759,99.4,10.63,30322,18.6,8.33,
23/06/29,20:45:00,specialfjord,6.5,759,100.3,11.05,27545,16.8,8.34,
23/06/29,20:45:30,specialfjord,6.8,759.2,98.5,10.71,28826,17.6,8.31,
23/06/29,20:46:00,specialfjord,6.8,759.2,98.4,10.67,29147,17.8,8.31,
23/06/29,20:46:30,specialfjord,7.4,759.2,96.5,10.22,31561,19.5,8.29,
23/06/29,20:47:00,specialfjord,7.6,759.1,96.1,10.09,32160,19.9,8.28,
23/06/29,20:47:30,specialfjord,7.7,759.1,95.7,10.01,32416,20.1,8.28,
23/06/29,20:48:00,specialfjord,7.8,759.1,96.3,10.05,32667,20.3,8.28,
23/06/29,20:48:30,specialfjord,7.6,759.1,96.6,10.17,31736,19.6,8.29,
23/06/29,20:49:00,specialfjord,7.2,759.1,97.9,10.46,30567,18.8,8.31,
23/06/29,20:49:30,specialfjord,7.1,759.1,97.5,10.43,30611,18.8,8.3,
